employee_id,work_date,hours_worked,timesheet_status
1081,2024-03-04,7.6,submitted
1081,2024-03-05,7.6,submitted
1081,2024-03-06,7.6,submitted
1081,2024-03-07,7.6,submitted
1081,2024-03-08,7.6,submitted
1081,2024-03-09,7.6,submitted
1081,2024-03-10,7.6,submitted
1082,2024-03-01,7.6,submitted
1082,2024-03-02,7.6,submitted
1082,2024-03-03,7.6,submitted
1082,2024-03-04,7.6,submitted
1082,2024-03-05,7.6,submitted
1082,2024-03-06,7.6,submitted
1082,2024-03-07,7.6,submitted
1082,2024-03-08,7.6,submitted
1082,2024-03-09,7.6,submitted
1082,2024-03-10,7.6,submitted
1083,2024-03-01,7.6,submitted
1083,2024-03-02,7.6,submitted
1083,2024-03-03,7.6,submitted
1083,2024-03-04,7.6,submitted
1083,2024-03-05,7.6,submitted
1083,2024-03-06,7.6,submitted
1083,2024-03-07,7.6,submitted
1083,2024-03-08,7.6,submitted
1083,2024-03-09,7.6,submitted
1083,2024-03-10,7.6,submitted
1084,2024-03-01,7.6,submitted
1084,2024-03-02,7.6,submitted
1084,2024-03-03,7.6,submitted
1084,2024-03-04,7.6,submitted
1084,2024-03-05,7.6,submitted
1084,2024-03-06,7.6,submitted
1084,2024-03-07,7.6,submitted
1084,2024-03-08,7.6,submitted
1084,2024-03-09,7.6,submitted
1084,2024-03-10,7.6,submitted
1085,2024-03-01,7.6,submitted
1085,2024-03-02,7.6,submitted
1085,2024-03-03,7.6,submitted
1085,2024-03-04,7.6,submitted
1085,2024-03-05,7.6,submitted
1085,2024-03-06,7.6,submitted
1085,2024-03-07,7.6,submitted
1085,2024-03-08,7.6,submitted
1085,2024-03-09,7.6,submitted
1085,2024-03-10,7.6,submitted
1088,2024-03-01,7.6,submitted
1088,2024-03-02,7.6,submitted
1088,2024-03-03,7.6,submitted
1088,2024-03-04,7.6,submitted
1088,2024-03-05,7.6,submitted
1088,2024-03-06,7.6,submitted
1088,2024-03-07,7.6,submitted
1088,2024-03-08,7.6,submitted
1088,2024-03-09,7.6,submitted
1088,2024-03-10,7.6,submitted
1092,2024-03-01,7.6,submitted
1092,2024-03-02,7.6,submitted
1092,2024-03-03,7.6,submitted
1092,2024-03-04,7.6,submitted
1092,2024-03-05,7.6,submitted
1092,2024-03-06,7.6,submitted
1092,2024-03-07,7.6,submitted
1092,2024-03-08,7.6,submitted
1092,2024-03-09,7.6,submitted
1092,2024-03-10,7.6,submitted
1094,2024-03-01,7.6,submitted
1094,2024-03-02,7.6,submitted
1094,2024-03-03,7.6,submitted
1094,2024-03-04,7.6,submitted
1094,2024-03-05,7.6,submitted
1094,2024-03-06,7.6,submitted
1094,2024-03-07,7.6,submitted
1094,2024-03-08,7.6,submitted
1094,2024-03-09,7.6,submitted
1094,2024-03-10,7.6,submitted
1096,2024-03-01,7.6,submitted
1096,2024-03-02,7.6,submitted
1096,2024-03-03,7.6,submitted
1096,2024-03-04,7.6,submitted
1096,2024-03-05,7.6,submitted
1096,2024-03-06,7.6,submitted
1096,2024-03-07,7.6,submitted
1096,2024-03-08,7.6,submitted
1096,2024-03-09,7.6,submitted
1096,2024-03-10,7.6,submitted
1097,2024-03-01,7.6,submitted
1097,2024-03-02,7.6,submitted
1097,2024-03-03,7.6,submitted
1097,2024-03-04,7.6,submitted
1097,2024-03-05,7.6,submitted
1097,2024-03-06,7.6,submitted
1097,2024-03-07,7.6,submitted
1097,2024-03-08,7.6,submitted
1097,2024-03-09,7.6,submitted
1097,2024-03-10,7.6,submitted
1098,2024-03-01,7.6,submitted
1098,2024-03-02,7.6,submitted
1098,2024-03-03,7.6,submitted
1098,2024-03-04,7.6,submitted
1098,2024-03-05,7.6,submitted
1098,2024-03-06,7.6,submitted
1098,2024-03-07,7.6,submitted
1098,2024-03-08,7.6,submitted
1098,2024-03-09,7.6,submitted
1098,2024-03-10,7.6,submitted
1099,2024-03-01,7.6,submitted
1099,2024-03-02,7.6,submitted
1099,2024-03-03,7.6,submitted
1099,2024-03-04,7.6,submitted
1099,2024-03-05,7.6,submitted
1099,2024-03-06,7.6,submitted
1099,2024-03-07,7.6,submitted
1099,2024-03-08,7.6,submitted
1099,2024-03-09,7.6,submitted
1099,2024-03-10,7.6,submitted
1100,2024-03-01,7.6,submitted
1100,2024-03-02,7.6,submitted
1100,2024-03-03,7.6,submitted
1100,2024-03-04,7.6,submitted
1100,2024-03-05,7.6,submitted
1100,2024-03-06,7.6,submitted
1100,2024-03-07,7.6,submitted
1100,2024-03-08,7.6,submitted
1100,2024-03-09,7.6,submitted
1100,2024-03-10,7.6,submitted
1101,2024-03-01,7.6,submitted
1101,2024-03-02,7.6,submitted
1101,2024-03-03,7.6,submitted
1101,2024-03-04,7.6,submitted
1101,2024-03-05,7.6,submitted
1101,2024-03-06,7.6,submitted
1101,2024-03-07,7.6,submitted
1101,2024-03-08,7.6,submitted
1101,2024-03-09,7.6,submitted
1101,2024-03-10,7.6,submitted
1102,2024-03-01,7.6,submitted
1102,2024-03-02,7.6,submitted
1102,2024-03-03,7.6,submitted
1102,2024-03-04,7.6,submitted
1102,2024-03-05,7.6,submitted
1102,2024-03-06,7.6,submitted
1102,2024-03-07,7.6,submitted
1102,2024-03-08,7.6,submitted
1102,2024-03-09,7.6,submitted
1102,2024-03-10,7.6,submitted
1103,2024-03-01,7.6,submitted
1103,2024-03-02,7.6,submitted
1103,2024-03-03,7.6,submitted
1103,2024-03-04,7.6,submitted
1103,2024-03-05,7.6,submitted
1103,2024-03-06,7.6,submitted
1103,2024-03-07,7.6,submitted
1103,2024-03-08,7.6,submitted
1103,2024-03-09,7.6,submitted
1103,2024-03-10,7.6,submitted
1105,2024-03-01,7.6,submitted
1105,2024-03-02,7.6,submitted
1105,2024-03-03,7.6,submitted
1105,2024-03-04,7.6,submitted
1105,2024-03-05,7.6,submitted
1105,2024-03-06,7.6,submitted
1105,2024-03-07,7.6,submitted
1105,2024-03-08,7.6,submitted
1105,2024-03-09,7.6,submitted
1105,2024-03-10,7.6,submitted
1106,2024-03-01,7.6,submitted
1106,2024-03-02,7.6,submitted
1106,2024-03-03,7.6,submitted
1106,2024-03-04,7.6,submitted
1106,2024-03-05,7.6,submitted
1106,2024-03-06,7.6,submitted
1106,2024-03-07,7.6,submitted
1106,2024-03-08,7.6,submitted
1106,2024-03-09,7.6,submitted
1106,2024-03-10,7.6,submitted
1107,2024-03-01,7.6,submitted
1107,2024-03-02,7.6,submitted
1107,2024-03-03,7.6,submitted
1107,2024-03-04,7.6,submitted
1107,2024-03-05,7.6,submitted
1107,2024-03-06,7.6,submitted
1107,2024-03-07,7.6,submitted
1107,2024-03-08,7.6,submitted
1107,2024-03-09,7.6,submitted
1107,2024-03-10,7.6,submitted
1108,2024-03-01,7.6,submitted
1108,2024-03-02,7.6,submitted
1108,2024-03-03,7.6,submitted
1108,2024-03-04,7.6,submitted
1108,2024-03-05,7.6,submitted
1108,2024-03-06,7.6,submitted
1108,2024-03-07,7.6,submitted
1108,2024-03-08,7.6,submitted
1108,2024-03-09,7.6,submitted
1108,2024-03-10,7.6,submitted
1109,2024-03-01,7.6,submitted
1109,2024-03-02,7.6,submitted
1109,2024-03-03,7.6,submitted
1109,2024-03-04,7.6,submitted
1109,2024-03-05,7.6,submitted
1109,2024-03-06,7.6,submitted
1109,2024-03-07,7.6,submitted
1109,2024-03-08,7.6,submitted
1109,2024-03-09,7.6,submitted
1109,2024-03-10,7.6,submitted
1111,2024-03-01,7.6,submitted
1111,2024-03-02,7.6,submitted
1111,2024-03-03,7.6,submitted
1111,2024-03-04,7.6,submitted
1111,2024-03-05,7.6,submitted
1111,2024-03-06,7.6,submitted
1111,2024-03-07,7.6,submitted
1111,2024-03-08,7.6,submitted
1111,2024-03-09,7.6,submitted
1111,2024-03-10,7.6,submitted
1113,2024-03-01,7.6,submitted
1113,2024-03-02,7.6,submitted
1113,2024-03-03,7.6,submitted
1113,2024-03-04,7.6,submitted
1113,2024-03-05,7.6,submitted
1113,2024-03-06,7.6,submitted
1113,2024-03-07,7.6,submitted
1113,2024-03-08,7.6,submitted
1113,2024-03-09,7.6,submitted
1113,2024-03-10,7.6,submitted
1114,2024-03-01,7.6,submitted
1114,2024-03-02,7.6,submitted
1114,2024-03-03,7.6,submitted
1114,2024-03-04,7.6,submitted
1114,2024-03-05,7.6,submitted
1114,2024-03-06,7.6,submitted
1114,2024-03-07,7.6,submitted
1114,2024-03-08,7.6,submitted
1114,2024-03-09,7.6,submitted
1114,2024-03-10,7.6,submitted
1115,2024-03-01,7.6,submitted
1115,2024-03-02,7.6,submitted
1115,2024-03-03,7.6,submitted
1115,2024-03-04,7.6,submitted
1115,2024-03-05,7.6,submitted
1115,2024-03-06,7.6,submitted
1115,2024-03-07,7.6,submitted
1115,2024-03-08,7.6,submitted
1115,2024-03-09,7.6,submitted
1115,2024-03-10,7.6,submitted
1116,2024-03-01,7.6,submitted
1116,2024-03-02,7.6,submitted
1116,2024-03-03,7.6,submitted
1116,2024-03-04,7.6,submitted
1116,2024-03-05,7.6,submitted
1116,2024-03-06,7.6,submitted
1116,2024-03-07,7.6,submitted
1116,2024-03-08,7.6,submitted
1116,2024-03-09,7.6,submitted
1116,2024-03-10,7.6,submitted
1117,2024-03-01,7.6,submitted
1117,2024-03-02,7.6,submitted
1117,2024-03-03,7.6,submitted
1117,2024-03-04,7.6,submitted
1117,2024-03-05,7.6,submitted
1117,2024-03-06,7.6,submitted
1117,2024-03-07,7.6,submitted
1117,2024-03-08,7.6,submitted
1117,2024-03-09,7.6,submitted
1117,2024-03-10,7.6,submitted
1118,2024-03-01,7.6,submitted
1118,2024-03-02,7.6,submitted
1118,2024-03-03,7.6,submitted
1118,2024-03-04,7.6,submitted
1118,2024-03-05,7.6,submitted
1118,2024-03-06,7.6,submitted
1118,2024-03-07,7.6,submitted
1118,2024-03-08,7.6,submitted
1118,2024-03-09,7.6,submitted
1118,2024-03-10,7.6,submitted
1119,2024-03-01,7.6,submitted
1119,2024-03-02,7.6,submitted
1119,2024-03-03,7.6,submitted
1119,2024-03-04,7.6,submitted
1119,2024-03-05,7.6,submitted
1119,2024-03-06,7.6,submitted
1119,2024-03-07,7.6,submitted
1119,2024-03-08,7.6,submitted
1119,2024-03-09,7.6,submitted
1119,2024-03-10,7.6,submitted
1120,2024-03-01,7.6,submitted
1120,2024-03-02,7.6,submitted
1120,2024-03-03,7.6,submitted
1120,2024-03-04,7.6,submitted
1120,2024-03-05,7.6,submitted
1120,2024-03-06,7.6,submitted
1120,2024-03-07,7.6,submitted
1120,2024-03-08,7.6,submitted
1120,2024-03-09,7.6,submitted
1120,2024-03-10,7.6,submitted
1121,2024-03-01,7.6,submitted
1121,2024-03-02,7.6,submitted
1121,2024-03-03,7.6,submitted
1121,2024-03-04,7.6,submitted
1121,2024-03-05,7.6,submitted
1121,2024-03-06,7.6,submitted
1121,2024-03-07,7.6,submitted
1121,2024-03-08,7.6,submitted
1121,2024-03-09,7.6,submitted
1121,2024-03-10,7.6,submitted
1124,2024-03-01,7.6,submitted
1124,2024-03-02,7.6,submitted
1124,2024-03-03,7.6,submitted
1124,2024-03-04,7.6,submitted
1124,2024-03-05,7.6,submitted
1124,2024-03-06,7.6,submitted
1124,2024-03-07,7.6,submitted
1124,2024-03-08,7.6,submitted
1124,2024-03-09,7.6,submitted
1124,2024-03-10,7.6,submitted
1125,2024-03-01,7.6,submitted
1125,2024-03-02,7.6,submitted
1125,2024-03-03,7.6,submitted
1125,2024-03-04,7.6,submitted
1125,2024-03-05,7.6,submitted
1125,2024-03-06,7.6,submitted
1125,2024-03-07,7.6,submitted
1125,2024-03-08,7.6,submitted
1125,2024-03-09,7.6,submitted
1125,2024-03-10,7.6,submitted
1126,2024-03-01,7.6,submitted
1126,2024-03-02,7.6,submitted
1126,2024-03-03,7.6,submitted
1126,2024-03-04,7.6,submitted
1126,2024-03-05,7.6,submitted
1126,2024-03-06,7.6,submitted
1126,2024-03-07,7.6,submitted
1126,2024-03-08,7.6,submitted
1126,2024-03-09,7.6,submitted
1126,2024-03-10,7.6,submitted
1127,2024-03-01,7.6,submitted
1127,2024-03-02,7.6,submitted
1127,2024-03-03,7.6,submitted
1127,2024-03-04,7.6,submitted
1127,2024-03-05,7.6,submitted
1127,2024-03-06,7.6,submitted
1127,2024-03-07,7.6,submitted
1127,2024-03-08,7.6,submitted
1127,2024-03-09,7.6,submitted
1127,2024-03-10,7.6,submitted
1128,2024-03-01,7.6,submitted
1128,2024-03-02,7.6,submitted
1128,2024-03-03,7.6,submitted
1128,2024-03-04,7.6,submitted
1128,2024-03-05,7.6,submitted
1128,2024-03-06,7.6,submitted
1128,2024-03-07,7.6,submitted
1128,2024-03-08,7.6,submitted
1128,2024-03-09,7.6,submitted
1128,2024-03-10,7.6,submitted
1131,2024-03-01,7.6,submitted
1131,2024-03-02,7.6,submitted
1131,2024-03-03,7.6,submitted
1131,2024-03-04,7.6,submitted
1131,2024-03-05,7.6,submitted
1131,2024-03-06,7.6,submitted
1131,2024-03-07,7.6,submitted
1131,2024-03-08,7.6,submitted
1131,2024-03-09,7.6,submitted
1131,2024-03-10,7.6,submitted
1132,2024-03-01,7.6,submitted
1132,2024-03-02,7.6,submitted
1132,2024-03-03,7.6,submitted
1132,2024-03-04,7.6,submitted
1132,2024-03-05,7.6,submitted
1132,2024-03-06,7.6,submitted
1132,2024-03-07,7.6,submitted
1132,2024-03-08,7.6,submitted
1132,2024-03-09,7.6,submitted
1132,2024-03-10,7.6,submitted
1133,2024-03-01,7.6,submitted
1133,2024-03-02,7.6,submitted
1133,2024-03-03,7.6,submitted
1133,2024-03-04,7.6,submitted
1133,2024-03-05,7.6,submitted
1133,2024-03-06,7.6,submitted
1133,2024-03-07,7.6,submitted
1133,2024-03-08,7.6,submitted
1133,2024-03-09,7.6,submitted
1133,2024-03-10,7.6,submitted
1135,2024-03-01,7.6,submitted
1135,2024-03-02,7.6,submitted
1135,2024-03-03,7.6,submitted
1135,2024-03-04,7.6,submitted
1135,2024-03-05,7.6,submitted
1135,2024-03-06,7.6,submitted
1135,2024-03-07,7.6,submitted
1135,2024-03-08,7.6,submitted
1135,2024-03-09,7.6,submitted
1135,2024-03-10,7.6,submitted
1136,2024-03-01,7.6,submitted
1136,2024-03-02,7.6,submitted
1136,2024-03-03,7.6,submitted
1136,2024-03-04,7.6,submitted
1136,2024-03-05,7.6,submitted
1136,2024-03-06,7.6,submitted
1136,2024-03-07,7.6,submitted
1136,2024-03-08,7.6,submitted
1136,2024-03-09,7.6,submitted
1136,2024-03-10,7.6,submitted
1137,2024-03-01,7.6,submitted
1137,2024-03-02,7.6,submitted
1137,2024-03-03,7.6,submitted
1137,2024-03-04,7.6,submitted
1137,2024-03-05,7.6,submitted
1137,2024-03-06,7.6,submitted
1137,2024-03-07,7.6,submitted
1137,2024-03-08,7.6,submitted
1137,2024-03-09,7.6,submitted
1137,2024-03-10,7.6,submitted
1138,2024-03-01,7.6,submitted
1138,2024-03-02,7.6,submitted
1138,2024-03-03,7.6,submitted
1138,2024-03-04,7.6,submitted
1138,2024-03-05,7.6,submitted
1138,2024-03-06,7.6,submitted
1138,2024-03-07,7.6,submitted
1138,2024-03-08,7.6,submitted
1138,2024-03-09,7.6,submitted
1138,2024-03-10,7.6,submitted
1140,2024-03-01,7.6,submitted
1140,2024-03-02,7.6,submitted
1140,2024-03-03,7.6,submitted
1140,2024-03-04,7.6,submitted
1140,2024-03-05,7.6,submitted
1140,2024-03-06,7.6,submitted
1140,2024-03-07,7.6,submitted
1140,2024-03-08,7.6,submitted
1140,2024-03-09,7.6,submitted
1140,2024-03-10,7.6,submitted
1143,2024-03-01,7.6,submitted
1143,2024-03-02,7.6,submitted
1143,2024-03-03,7.6,submitted
1143,2024-03-04,7.6,submitted
1143,2024-03-05,7.6,submitted
1143,2024-03-06,7.6,submitted
1143,2024-03-07,7.6,submitted
1143,2024-03-08,7.6,submitted
1143,2024-03-09,7.6,submitted
1143,2024-03-10,7.6,submitted
1148,2024-03-01,7.6,submitted
1148,2024-03-02,7.6,submitted
1148,2024-03-03,7.6,submitted
1148,2024-03-04,7.6,submitted
1148,2024-03-05,7.6,submitted
1148,2024-03-06,7.6,submitted
1148,2024-03-07,7.6,submitted
1148,2024-03-08,7.6,submitted
1148,2024-03-09,7.6,submitted
1148,2024-03-10,7.6,submitted
1150,2024-03-01,7.6,submitted
1150,2024-03-02,7.6,submitted
1150,2024-03-03,7.6,submitted
1150,2024-03-04,7.6,submitted
1150,2024-03-05,7.6,submitted
1150,2024-03-06,7.6,submitted
1150,2024-03-07,7.6,submitted
1150,2024-03-08,7.6,submitted
1150,2024-03-09,7.6,submitted
1150,2024-03-10,7.6,submitted
1152,2024-03-01,7.6,submitted
1152,2024-03-02,7.6,submitted
1152,2024-03-03,7.6,submitted
1152,2024-03-04,7.6,submitted
1152,2024-03-05,7.6,submitted
1152,2024-03-06,7.6,submitted
1152,2024-03-07,7.6,submitted
1152,2024-03-08,7.6,submitted
1152,2024-03-09,7.6,submitted
1152,2024-03-10,7.6,submitted
1154,2024-03-01,7.6,submitted
1154,2024-03-02,7.6,submitted
1154,2024-03-03,7.6,submitted
1154,2024-03-04,7.6,submitted
1154,2024-03-05,7.6,submitted
1154,2024-03-06,7.6,submitted
1154,2024-03-07,7.6,submitted
1154,2024-03-08,7.6,submitted
1154,2024-03-09,7.6,submitted
1154,2024-03-10,7.6,submitted
1156,2024-03-01,7.6,submitted
1156,2024-03-02,7.6,submitted
1156,2024-03-03,7.6,submitted
1156,2024-03-04,7.6,submitted
1156,2024-03-05,7.6,submitted
1156,2024-03-06,7.6,submitted
1156,2024-03-07,7.6,submitted
1156,2024-03-08,7.6,submitted
1156,2024-03-09,7.6,submitted
1156,2024-03-10,7.6,submitted
1157,2024-03-01,7.6,submitted
1157,2024-03-02,7.6,submitted
1157,2024-03-03,7.6,submitted
1157,2024-03-04,7.6,submitted
1157,2024-03-05,7.6,submitted
1157,2024-03-06,7.6,submitted
1157,2024-03-07,7.6,submitted
1157,2024-03-08,7.6,submitted
1157,2024-03-09,7.6,submitted
1157,2024-03-10,7.6,submitted
1158,2024-03-01,7.6,submitted
1158,2024-03-02,7.6,submitted
1158,2024-03-03,7.6,submitted
1158,2024-03-04,7.6,submitted
1158,2024-03-05,7.6,submitted
1158,2024-03-06,7.6,submitted
1158,2024-03-07,7.6,submitted
1158,2024-03-08,7.6,submitted
1158,2024-03-09,7.6,submitted
1158,2024-03-10,7.6,submitted
1160,2024-03-01,7.6,submitted
1160,2024-03-02,7.6,submitted
1160,2024-03-03,7.6,submitted
1160,2024-03-04,7.6,submitted
1160,2024-03-05,7.6,submitted
1160,2024-03-06,7.6,submitted
1160,2024-03-07,7.6,submitted
1160,2024-03-08,7.6,submitted
1160,2024-03-09,7.6,submitted
1160,2024-03-10,7.6,submitted
1161,2024-03-01,7.6,submitted
1161,2024-03-02,7.6,submitted
1161,2024-03-03,7.6,submitted
1161,2024-03-04,7.6,submitted
1161,2024-03-05,7.6,submitted
1161,2024-03-06,7.6,submitted
1161,2024-03-07,7.6,submitted
1161,2024-03-08,7.6,submitted
1161,2024-03-09,7.6,submitted
1161,2024-03-10,7.6,submitted
1162,2024-03-01,7.6,submitted
1162,2024-03-02,7.6,submitted
1162,2024-03-03,7.6,submitted
1162,2024-03-04,7.6,submitted
1162,2024-03-05,7.6,submitted
1162,2024-03-06,7.6,submitted
1162,2024-03-07,7.6,submitted
1162,2024-03-08,7.6,submitted
1162,2024-03-09,7.6,submitted
1162,2024-03-10,7.6,submitted
1163,2024-03-01,7.6,submitted
1163,2024-03-02,7.6,submitted
1163,2024-03-03,7.6,submitted
1163,2024-03-04,7.6,submitted
1163,2024-03-05,7.6,submitted
1163,2024-03-06,7.6,submitted
1163,2024-03-07,7.6,submitted
1163,2024-03-08,7.6,submitted
1163,2024-03-09,7.6,submitted
1163,2024-03-10,7.6,submitted
1164,2024-03-01,7.6,submitted
1164,2024-03-02,7.6,submitted
1164,2024-03-03,7.6,submitted
1164,2024-03-04,7.6,submitted
1164,2024-03-05,7.6,submitted
1164,2024-03-06,7.6,submitted
1164,2024-03-07,7.6,submitted
1164,2024-03-08,7.6,submitted
1164,2024-03-09,7.6,submitted
1164,2024-03-10,7.6,submitted
1165,2024-03-01,7.6,submitted
1165,2024-03-02,7.6,submitted
1165,2024-03-03,7.6,submitted
1165,2024-03-04,7.6,submitted
1165,2024-03-05,7.6,submitted
1165,2024-03-06,7.6,submitted
1165,2024-03-07,7.6,submitted
1165,2024-03-08,7.6,submitted
1165,2024-03-09,7.6,submitted
1165,2024-03-10,7.6,submitted
1166,2024-03-01,7.6,submitted
1166,2024-03-02,7.6,submitted
1166,2024-03-03,7.6,submitted
1166,2024-03-04,7.6,submitted
1166,2024-03-05,7.6,submitted
1166,2024-03-06,7.6,submitted
1166,2024-03-07,7.6,submitted
1166,2024-03-08,7.6,submitted
1166,2024-03-09,7.6,submitted
1166,2024-03-10,7.6,submitted
1167,2024-03-01,7.6,submitted
1167,2024-03-02,7.6,submitted
1167,2024-03-03,7.6,submitted
1167,2024-03-04,7.6,submitted
1167,2024-03-05,7.6,submitted
1167,2024-03-06,7.6,submitted
1167,2024-03-07,7.6,submitted
1167,2024-03-08,7.6,submitted
1167,2024-03-09,7.6,submitted
1167,2024-03-10,7.6,submitted
1171,2024-03-01,7.6,submitted
1171,2024-03-02,7.6,submitted
1171,2024-03-03,7.6,submitted
1171,2024-03-04,7.6,submitted
1171,2024-03-05,7.6,submitted
1171,2024-03-06,7.6,submitted
1171,2024-03-07,7.6,submitted
1171,2024-03-08,7.6,submitted
1171,2024-03-09,7.6,submitted
1171,2024-03-10,7.6,submitted
1172,2024-03-01,7.6,submitted
1172,2024-03-02,7.6,submitted
1172,2024-03-03,7.6,submitted
1172,2024-03-04,7.6,submitted
1172,2024-03-05,7.6,submitted
1172,2024-03-06,7.6,submitted
1172,2024-03-07,7.6,submitted
1172,2024-03-08,7.6,submitted
1172,2024-03-09,7.6,submitted
1172,2024-03-10,7.6,submitted
1173,2024-03-01,7.6,submitted
1173,2024-03-02,7.6,submitted
1173,2024-03-03,7.6,submitted
1173,2024-03-04,7.6,submitted
1173,2024-03-05,7.6,submitted
1173,2024-03-06,7.6,submitted
1173,2024-03-07,7.6,submitted
1173,2024-03-08,7.6,submitted
1173,2024-03-09,7.6,submitted
1173,2024-03-10,7.6,submitted
1175,2024-03-01,7.6,submitted
1175,2024-03-02,7.6,submitted
1175,2024-03-03,7.6,submitted
1175,2024-03-04,7.6,submitted
1175,2024-03-05,7.6,submitted
1175,2024-03-06,7.6,submitted
1175,2024-03-07,7.6,submitted
1175,2024-03-08,7.6,submitted
1175,2024-03-09,7.6,submitted
1175,2024-03-10,7.6,submitted
1177,2024-03-01,7.6,submitted
1177,2024-03-02,7.6,submitted
1177,2024-03-03,7.6,submitted
1177,2024-03-04,7.6,submitted
1177,2024-03-05,7.6,submitted
1177,2024-03-06,7.6,submitted
1177,2024-03-07,7.6,submitted
1177,2024-03-08,7.6,submitted
1177,2024-03-09,7.6,submitted
1177,2024-03-10,7.6,submitted
1179,2024-03-01,7.6,submitted
1179,2024-03-02,7.6,submitted
1179,2024-03-03,7.6,submitted
1179,2024-03-04,7.6,submitted
1179,2024-03-05,7.6,submitted
1179,2024-03-06,7.6,submitted
1179,2024-03-07,7.6,submitted
1179,2024-03-08,7.6,submitted
1179,2024-03-09,7.6,submitted
1179,2024-03-10,7.6,submitted
1180,2024-03-01,7.6,submitted
1180,2024-03-02,7.6,submitted
1180,2024-03-03,7.6,submitted
1180,2024-03-04,7.6,submitted
1180,2024-03-05,7.6,submitted
1180,2024-03-06,7.6,submitted
1180,2024-03-07,7.6,submitted
1180,2024-03-08,7.6,submitted
1180,2024-03-09,7.6,submitted
1180,2024-03-10,7.6,submitted
1182,2024-03-01,7.6,submitted
1182,2024-03-02,7.6,submitted
1182,2024-03-03,7.6,submitted
1182,2024-03-04,7.6,submitted
1182,2024-03-05,7.6,submitted
1182,2024-03-06,7.6,submitted
1182,2024-03-07,7.6,submitted
1182,2024-03-08,7.6,submitted
1182,2024-03-09,7.6,submitted
1182,2024-03-10,7.6,submitted
1184,2024-03-01,7.6,submitted
1184,2024-03-02,7.6,submitted
1184,2024-03-03,7.6,submitted
1184,2024-03-04,7.6,submitted
1184,2024-03-05,7.6,submitted
1184,2024-03-06,7.6,submitted
1184,2024-03-07,7.6,submitted
1184,2024-03-08,7.6,submitted
1184,2024-03-09,7.6,submitted
1184,2024-03-10,7.6,submitted
1185,2024-03-01,7.6,submitted
1185,2024-03-02,7.6,submitted
1185,2024-03-03,7.6,submitted
1185,2024-03-04,7.6,submitted
1185,2024-03-05,7.6,submitted
1185,2024-03-06,7.6,submitted
1185,2024-03-07,7.6,submitted
1185,2024-03-08,7.6,submitted
1185,2024-03-09,7.6,submitted
1185,2024-03-10,7.6,submitted
1188,2024-03-01,7.6,submitted
1188,2024-03-02,7.6,submitted
1188,2024-03-03,7.6,submitted
1188,2024-03-04,7.6,submitted
1188,2024-03-05,7.6,submitted
1188,2024-03-06,7.6,submitted
1188,2024-03-07,7.6,submitted
1188,2024-03-08,7.6,submitted
1188,2024-03-09,7.6,submitted
1188,2024-03-10,7.6,submitted
1190,2024-03-01,7.6,submitted
1190,2024-03-02,7.6,submitted
1190,2024-03-03,7.6,submitted
1190,2024-03-04,7.6,submitted
1190,2024-03-05,7.6,submitted
1190,2024-03-06,7.6,submitted
1190,2024-03-07,7.6,submitted
1190,2024-03-08,7.6,submitted
1190,2024-03-09,7.6,submitted
1190,2024-03-10,7.6,submitted
1191,2024-03-01,7.6,submitted
1191,2024-03-02,7.6,submitted
1191,2024-03-03,7.6,submitted
1191,2024-03-04,7.6,submitted
1191,2024-03-05,7.6,submitted
1191,2024-03-06,7.6,submitted
1191,2024-03-07,7.6,submitted
1191,2024-03-08,7.6,submitted
1191,2024-03-09,7.6,submitted
1191,2024-03-10,7.6,submitted
1192,2024-03-01,7.6,submitted
1192,2024-03-02,7.6,submitted
1192,2024-03-03,7.6,submitted
1192,2024-03-04,7.6,submitted
1192,2024-03-05,7.6,submitted
1192,2024-03-06,7.6,submitted
1192,2024-03-07,7.6,submitted
1192,2024-03-08,7.6,submitted
1192,2024-03-09,7.6,submitted
1192,2024-03-10,7.6,submitted
1193,2024-03-01,7.6,submitted
1193,2024-03-02,7.6,submitted
1193,2024-03-03,7.6,submitted
1193,2024-03-04,7.6,submitted
1193,2024-03-05,7.6,submitted
1193,2024-03-06,7.6,submitted
1193,2024-03-07,7.6,submitted
1193,2024-03-08,7.6,submitted
1193,2024-03-09,7.6,submitted
1193,2024-03-10,7.6,submitted
1195,2024-03-01,7.6,submitted
1195,2024-03-02,7.6,submitted
1195,2024-03-03,7.6,submitted
1195,2024-03-04,7.6,submitted
1195,2024-03-05,7.6,submitted
1195,2024-03-06,7.6,submitted
1195,2024-03-07,7.6,submitted
1195,2024-03-08,7.6,submitted
1195,2024-03-09,7.6,submitted
1195,2024-03-10,7.6,submitted
1196,2024-03-01,7.6,submitted
1196,2024-03-02,7.6,submitted
1196,2024-03-03,7.6,submitted
1196,2024-03-04,7.6,submitted
1196,2024-03-05,7.6,submitted
1196,2024-03-06,7.6,submitted
1196,2024-03-07,7.6,submitted
1196,2024-03-08,7.6,submitted
1196,2024-03-09,7.6,submitted
1196,2024-03-10,7.6,submitted
1198,2024-03-01,7.6,submitted
1198,2024-03-02,7.6,submitted
1198,2024-03-03,7.6,submitted
1198,2024-03-04,7.6,submitted
1198,2024-03-05,7.6,submitted
1198,2024-03-06,7.6,submitted
1198,2024-03-07,7.6,submitted
1198,2024-03-08,7.6,submitted
1198,2024-03-09,7.6,submitted
